techs,timesteps,nodes,sink_use_equals
demand_tech,2018-04-04 03:00:00,ESP_3,3125.9527152865758
demand_tech,2018-04-04 03:00:00,ESP_4,6200.8816021815255
demand_tech,2018-04-04 03:00:00,ESP_5,4012.3745846868296
demand_tech,2018-04-04 03:00:00,ESP_6,14798.541022230364
demand_tech,2018-04-04 03:00:00,ESP_7,8994.068202443344
demand_tech,2018-04-04 03:00:00,ESP_8,4662.781137937063
demand_tech,2018-04-04 03:00:00,ESP_9,10293.865025407442
demand_tech,2018-04-04 06:00:00,ESP_1,7018.239625100781
demand_tech,2018-04-04 06:00:00,ESP_10,6108.646579319861
demand_tech,2018-04-04 06:00:00,ESP_11,14545.235579737202
demand_tech,2018-04-04 06:00:00,ESP_2,12587.344367246285
demand_tech,2018-04-04 06:00:00,ESP_3,3710.7974083181243
demand_tech,2018-04-04 06:00:00,ESP_4,7213.466342754437
demand_tech,2018-04-04 06:00:00,ESP_5,4460.423500912432
demand_tech,2018-04-04 06:00:00,ESP_6,17236.474927878928
demand_tech,2018-04-04 06:00:00,ESP_7,11038.962884908553
demand_tech,2018-04-04 06:00:00,ESP_8,5449.480006297664
demand_tech,2018-04-04 06:00:00,ESP_9,12041.048472291008
demand_tech,2018-04-04 09:00:00,ESP_1,6998.170965377612
demand_tech,2018-04-04 09:00:00,ESP_10,6100.695946343276
demand_tech,2018-04-04 09:00:00,ESP_11,14433.909385312556
demand_tech,2018-04-04 09:00:00,ESP_2,12549.320354243875
demand_tech,2018-04-04 09:00:00,ESP_3,3682.8079142690544
demand_tech,2018-04-04 09:00:00,ESP_4,7132.257077715956
demand_tech,2018-04-04 09:00:00,ESP_5,4430.008833954036
demand_tech,2018-04-04 09:00:00,ESP_6,17049.335469432794
demand_tech,2018-04-04 09:00:00,ESP_7,10728.858670418867
demand_tech,2018-04-04 09:00:00,ESP_8,5451.824518952079
demand_tech,2018-04-04 09:00:00,ESP_9,11983.842081429058
demand_tech,2018-04-04 12:00:00,ESP_1,6295.346624555258
demand_tech,2018-04-04 12:00:00,ESP_10,5336.998764729183
demand_tech,2018-04-04 12:00:00,ESP_11,12513.030015659733
demand_tech,2018-04-04 12:00:00,ESP_2,11854.843249990774
demand_tech,2018-04-04 12:00:00,ESP_3,3213.3178476670178
demand_tech,2018-04-04 12:00:00,ESP_4,6212.5082084173655
demand_tech,2018-04-04 12:00:00,ESP_5,4052.8069138238416
demand_tech,2018-04-04 12:00:00,ESP_6,14744.235919017538
demand_tech,2018-04-04 12:00:00,ESP_7,8433.157016542482
demand_tech,2018-04-04 12:00:00,ESP_8,4883.390904403345
demand_tech,2018-04-04 12:00:00,ESP_9,10580.090997519212
demand_tech,2018-04-04 15:00:00,ESP_1,6637.771767145232
demand_tech,2018-04-04 15:00:00,ESP_10,5667.565811596754
demand_tech,2018-04-04 15:00:00,ESP_11,13410.823386552944
