nodes,techs,carriers,timesteps,flow_in
ESP_2,existing_ccgt,natural_gas,2018-01-09 18:00:00,1.9047011374067964e-06
ESP_2,existing_ccgt,natural_gas,2018-01-09 21:00:00,1.9062236963668e-06
ESP_2,existing_ccgt,natural_gas,2018-01-10 00:00:00,1.9220577921635904e-06
ESP_2,existing_ccgt,natural_gas,2018-01-10 03:00:00,1.9220133150089486e-06
ESP_2,existing_ccgt,natural_gas,2018-01-10 06:00:00,1.921147975269719e-06
ESP_2,existing_ccgt,natural_gas,2018-01-10 09:00:00,1.91326669155789e-06
ESP_2,existing_ccgt,natural_gas,2018-01-10 12:00:00,2.0207869264773594e-06
ESP_2,existing_ccgt,natural_gas,2018-01-10 15:00:00,1.8935151761977264e-06
ESP_2,existing_ccgt,natural_gas,2018-01-10 18:00:00,1.9424157732049766e-06
ESP_2,existing_ccgt,natural_gas,2018-01-10 21:00:00,2.0495926331094025e-06
ESP_2,existing_chp,natural_gas,2018-01-01 00:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-01 03:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-01 06:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-01 09:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-01 12:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-01 15:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-01 18:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-01 21:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-02 00:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-02 03:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-02 06:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-02 09:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-02 12:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-02 15:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-02 18:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-02 21:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-03 00:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-03 03:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-03 06:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-03 09:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-03 12:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-03 15:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-03 18:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-03 21:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-04 00:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-04 03:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-04 06:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-04 09:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-04 12:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-04 15:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-04 18:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-04 21:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-05 00:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-05 03:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-05 06:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-05 09:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-05 12:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-05 15:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-05 18:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-05 21:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-06 00:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-06 03:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-06 06:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-06 09:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-06 12:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-06 15:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-06 18:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-06 21:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-07 00:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-07 03:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-07 06:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-07 09:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-07 12:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-07 15:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-07 18:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-07 21:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-08 00:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-08 03:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-08 06:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-08 09:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-08 12:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-08 15:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-08 18:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-08 21:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-09 00:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-09 03:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-09 06:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-09 09:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-09 12:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-09 15:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-09 18:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-09 21:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-10 00:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-10 03:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-10 06:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-10 09:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-10 12:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-10 15:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-10 18:00:00,0.0
ESP_2,existing_chp,natural_gas,2018-01-10 21:00:00,0.0
ESP_2,existing_coal,coal,2018-01-01 00:00:00,3.941996726627165e-06
ESP_2,existing_coal,coal,2018-01-01 03:00:00,3.941627379133389e-06
ESP_2,existing_coal,coal,2018-01-01 06:00:00,3.877499159195528e-06
ESP_2,existing_coal,coal,2018-01-01 09:00:00,3.876430224995592e-06
ESP_2,existing_coal,coal,2018-01-01 12:00:00,3.875039455452068e-06
ESP_2,existing_coal,coal,2018-01-01 15:00:00,3.8768851684900396e-06
ESP_2,existing_coal,coal,2018-01-01 18:00:00,3.968590857900773e-06
ESP_2,existing_coal,coal,2018-01-01 21:00:00,3.969678904208686e-06
ESP_2,existing_coal,coal,2018-01-02 00:00:00,3.9418165077847734e-06
ESP_2,existing_coal,coal,2018-01-02 03:00:00,3.9415961778085485e-06
ESP_2,existing_coal,coal,2018-01-02 06:00:00,3.94307879717423e-06
ESP_2,existing_coal,coal,2018-01-02 09:00:00,3.8331983591994395e-06
ESP_2,existing_coal,coal,2018-01-02 12:00:00,3.942153034996287e-06
ESP_2,existing_coal,coal,2018-01-02 15:00:00,3.943891690552882e-06
ESP_2,existing_coal,coal,2018-01-02 18:00:00,3.942691501143076e-06
ESP_2,existing_coal,coal,2018-01-02 21:00:00,3.933514832116901e-06
ESP_2,existing_coal,coal,2018-01-03 00:00:00,3.941948821063417e-06
ESP_2,existing_coal,coal,2018-01-03 03:00:00,3.9416596831394685e-06
ESP_2,existing_coal,coal,2018-01-03 06:00:00,3.943833561654305e-06
ESP_2,existing_coal,coal,2018-01-03 09:00:00,3.826019194279146e-06
ESP_2,existing_coal,coal,2018-01-03 12:00:00,3.94239051782322e-06
ESP_2,existing_coal,coal,2018-01-03 15:00:00,3.879734834288144e-06
ESP_2,existing_coal,coal,2018-01-03 18:00:00,3.942471351213265e-06
ESP_2,existing_coal,coal,2018-01-03 21:00:00,3.942725600339243e-06
ESP_2,existing_coal,coal,2018-01-04 00:00:00,3.9425351486225345e-06
ESP_2,existing_coal,coal,2018-01-04 03:00:00,3.943179979390104e-06
ESP_2,existing_coal,coal,2018-01-04 06:00:00,3.824831140759113e-06
ESP_2,existing_coal,coal,2018-01-04 09:00:00,3.823816600711544e-06
ESP_2,existing_coal,coal,2018-01-04 12:00:00,3.7440273071745795e-06
ESP_2,existing_coal,coal,2018-01-04 15:00:00,3.823437452662676e-06
ESP_2,existing_coal,coal,2018-01-04 18:00:00,3.933630077799152e-06
ESP_2,existing_coal,coal,2018-01-04 21:00:00,3.821501636103122e-06
ESP_2,existing_coal,coal,2018-01-05 00:00:00,3.869621223057712e-06
ESP_2,existing_coal,coal,2018-01-05 03:00:00,3.869283617208096e-06
ESP_2,existing_coal,coal,2018-01-05 06:00:00,3.9342575329747014e-06
ESP_2,existing_coal,coal,2018-01-05 09:00:00,3.802427363448292e-06
ESP_2,existing_coal,coal,2018-01-05 12:00:00,3.964524584586887e-06
ESP_2,existing_coal,coal,2018-01-05 15:00:00,5.815740961439428e-06
ESP_2,existing_coal,coal,2018-01-05 18:00:00,5.842349756857834e-06
ESP_2,existing_coal,coal,2018-01-05 21:00:00,3.7018587407103616e-06
ESP_2,existing_coal,coal,2018-01-06 00:00:00,3.7070316245478725e-06
ESP_2,existing_coal,coal,2018-01-06 03:00:00,3.7108322535835957e-06
ESP_2,existing_coal,coal,2018-01-06 06:00:00,3.7142108325140425e-06
ESP_2,existing_coal,coal,2018-01-06 09:00:00,3.7165020921877494e-06
ESP_2,existing_coal,coal,2018-01-06 12:00:00,3.819364955159126e-06
ESP_2,existing_coal,coal,2018-01-06 15:00:00,3.821971622142026e-06
ESP_2,existing_coal,coal,2018-01-06 18:00:00,3.832979894462062e-06
ESP_2,existing_coal,coal,2018-01-06 21:00:00,3.801752437931398e-06
ESP_2,existing_coal,coal,2018-01-07 00:00:00,3.96437058303036e-06
ESP_2,existing_coal,coal,2018-01-07 03:00:00,3.960947124549975e-06
ESP_2,existing_coal,coal,2018-01-07 06:00:00,3.7971167728334574e-06
ESP_2,existing_coal,coal,2018-01-07 09:00:00,3.805457043314557e-06
ESP_2,existing_coal,coal,2018-01-07 12:00:00,3.8001621324833466e-06
ESP_2,existing_coal,coal,2018-01-07 15:00:00,3.8090407273223328e-06
ESP_2,existing_coal,coal,2018-01-07 18:00:00,5.563081282600548e-06
ESP_2,existing_coal,coal,2018-01-07 21:00:00,5.4664666611827086e-06
ESP_2,existing_coal,coal,2018-01-08 00:00:00,5.654467276604267e-06
ESP_2,existing_coal,coal,2018-01-08 03:00:00,5.7663852076739525e-06
ESP_2,existing_coal,coal,2018-01-08 06:00:00,5.353624786416647e-06
ESP_2,existing_coal,coal,2018-01-08 09:00:00,5.2331977165352205e-06
ESP_2,existing_coal,coal,2018-01-08 12:00:00,5.360007119737362e-06
ESP_2,existing_coal,coal,2018-01-08 15:00:00,5.2527502528964364e-06
ESP_2,existing_coal,coal,2018-01-08 18:00:00,5.470417520632358e-06
ESP_2,existing_coal,coal,2018-01-08 21:00:00,5.645616276486488e-06
ESP_2,existing_coal,coal,2018-01-09 00:00:00,3.827597589438575e-06
ESP_2,existing_coal,coal,2018-01-09 03:00:00,3.821088318121101e-06
ESP_2,existing_coal,coal,2018-01-09 06:00:00,3.825830795585237e-06
ESP_2,existing_coal,coal,2018-01-09 09:00:00,3.7042945182853883e-06
ESP_2,existing_coal,coal,2018-01-09 12:00:00,3.870119645423072e-06
ESP_2,existing_coal,coal,2018-01-09 15:00:00,3.8044923273478912e-06
ESP_2,existing_coal,coal,2018-01-09 18:00:00,3.803924662614042e-06
ESP_2,existing_coal,coal,2018-01-09 21:00:00,3.6756791953184728e-06
ESP_2,existing_coal,coal,2018-01-10 00:00:00,3.828956357894175e-06
ESP_2,existing_coal,coal,2018-01-10 03:00:00,3.835674066516558e-06
ESP_2,existing_coal,coal,2018-01-10 06:00:00,3.7058224390036566e-06
ESP_2,existing_coal,coal,2018-01-10 09:00:00,3.6962472993292095e-06
ESP_2,existing_coal,coal,2018-01-10 12:00:00,3.896788227578682e-06
ESP_2,existing_coal,coal,2018-01-10 15:00:00,3.897512214209579e-06
ESP_2,existing_coal,coal,2018-01-10 18:00:00,3.959858258668183e-06
ESP_2,existing_coal,coal,2018-01-10 21:00:00,3.942214668819363e-06
ESP_2,existing_nuclear,uranium,2018-01-01 00:00:00,214.73551521561632
ESP_2,existing_nuclear,uranium,2018-01-01 03:00:00,145.62647413632098
ESP_2,existing_nuclear,uranium,2018-01-01 06:00:00,0.00015649576242057083
ESP_2,existing_nuclear,uranium,2018-01-01 09:00:00,0.0001539898632075077
ESP_2,existing_nuclear,uranium,2018-01-01 12:00:00,0.00015069819582121113
ESP_2,existing_nuclear,uranium,2018-01-01 15:00:00,0.00015858272298346524
ESP_2,existing_nuclear,uranium,2018-01-01 18:00:00,191.97697631474895
ESP_2,existing_nuclear,uranium,2018-01-01 21:00:00,227.96198165059485
ESP_2,existing_nuclear,uranium,2018-01-02 00:00:00,218.3223577554286
ESP_2,existing_nuclear,uranium,2018-01-02 03:00:00,145.36999920095943
ESP_2,existing_nuclear,uranium,2018-01-02 06:00:00,202.55131267185828
ESP_2,existing_nuclear,uranium,2018-01-02 09:00:00,223.81009341074068
ESP_2,existing_nuclear,uranium,2018-01-02 12:00:00,217.8301145624503
ESP_2,existing_nuclear,uranium,2018-01-02 15:00:00,230.09741414307754
ESP_2,existing_nuclear,uranium,2018-01-02 18:00:00,219.27312858087032
ESP_2,existing_nuclear,uranium,2018-01-02 21:00:00,212.26932995782127
ESP_2,existing_nuclear,uranium,2018-01-03 00:00:00,203.70158194752133
ESP_2,existing_nuclear,uranium,2018-01-03 03:00:00,210.41393921967952
ESP_2,existing_nuclear,uranium,2018-01-03 06:00:00,232.99297562212652
ESP_2,existing_nuclear,uranium,2018-01-03 09:00:00,246.2802516256558
ESP_2,existing_nuclear,uranium,2018-01-03 12:00:00,224.18190964729422
ESP_2,existing_nuclear,uranium,2018-01-03 15:00:00,238.90611448595644
ESP_2,existing_nuclear,uranium,2018-01-03 18:00:00,225.87367074920704
ESP_2,existing_nuclear,uranium,2018-01-03 21:00:00,230.11512365614064
ESP_2,existing_nuclear,uranium,2018-01-04 00:00:00,228.94214950508513
ESP_2,existing_nuclear,uranium,2018-01-04 03:00:00,235.60392840432493
ESP_2,existing_nuclear,uranium,2018-01-04 06:00:00,243.2875840516815
ESP_2,existing_nuclear,uranium,2018-01-04 09:00:00,227.875033966371
ESP_2,existing_nuclear,uranium,2018-01-04 12:00:00,0.00017577486255068692
ESP_2,existing_nuclear,uranium,2018-01-04 15:00:00,197.11438730204833
ESP_2,existing_nuclear,uranium,2018-01-04 18:00:00,143.96931718424727
ESP_2,existing_nuclear,uranium,2018-01-04 21:00:00,101.24674914481093
ESP_2,existing_nuclear,uranium,2018-01-05 00:00:00,0.00016497311605126995
ESP_2,existing_nuclear,uranium,2018-01-05 03:00:00,0.0001629911328647951
ESP_2,existing_nuclear,uranium,2018-01-05 06:00:00,224.27562559550725
ESP_2,existing_nuclear,uranium,2018-01-05 09:00:00,261.26233822790704
ESP_2,existing_nuclear,uranium,2018-01-05 12:00:00,378.7593800312012
ESP_2,existing_nuclear,uranium,2018-01-05 15:00:00,1365.8699892561185
ESP_2,existing_nuclear,uranium,2018-01-05 18:00:00,1365.869982985466
ESP_2,existing_nuclear,uranium,2018-01-05 21:00:00,1301.1349000601972
ESP_2,existing_nuclear,uranium,2018-01-06 00:00:00,1104.3564749768682
ESP_2,existing_nuclear,uranium,2018-01-06 03:00:00,838.5328961068591
ESP_2,existing_nuclear,uranium,2018-01-06 06:00:00,938.299778219479
ESP_2,existing_nuclear,uranium,2018-01-06 09:00:00,474.70748251766247
ESP_2,existing_nuclear,uranium,2018-01-06 12:00:00,239.60760383521196
ESP_2,existing_nuclear,uranium,2018-01-06 15:00:00,263.13061940361587
ESP_2,existing_nuclear,uranium,2018-01-06 18:00:00,276.98761889015213
ESP_2,existing_nuclear,uranium,2018-01-06 21:00:00,244.09671153492508
ESP_2,existing_nuclear,uranium,2018-01-07 00:00:00,218.23482748503406
ESP_2,existing_nuclear,uranium,2018-01-07 03:00:00,166.4746179407135
ESP_2,existing_nuclear,uranium,2018-01-07 06:00:00,184.86273200111674
ESP_2,existing_nuclear,uranium,2018-01-07 09:00:00,223.19882648637247
ESP_2,existing_nuclear,uranium,2018-01-07 12:00:00,231.39769786667364
ESP_2,existing_nuclear,uranium,2018-01-07 15:00:00,994.9244479843159
ESP_2,existing_nuclear,uranium,2018-01-07 18:00:00,1365.8699874441975
ESP_2,existing_nuclear,uranium,2018-01-07 21:00:00,1365.869987882482
ESP_2,existing_nuclear,uranium,2018-01-08 00:00:00,1365.8699920877032
ESP_2,existing_nuclear,uranium,2018-01-08 03:00:00,1365.869993318724
ESP_2,existing_nuclear,uranium,2018-01-08 06:00:00,1365.8699955163997
ESP_2,existing_nuclear,uranium,2018-01-08 09:00:00,1365.8699950884138
ESP_2,existing_nuclear,uranium,2018-01-08 12:00:00,1365.8699954424649
ESP_2,existing_nuclear,uranium,2018-01-08 15:00:00,1365.8699959141568
ESP_2,existing_nuclear,uranium,2018-01-08 18:00:00,1365.8699926470085
ESP_2,existing_nuclear,uranium,2018-01-08 21:00:00,1365.8699850489852
ESP_2,existing_nuclear,uranium,2018-01-09 00:00:00,313.475835058371
ESP_2,existing_nuclear,uranium,2018-01-09 03:00:00,240.96789697971803
ESP_2,existing_nuclear,uranium,2018-01-09 06:00:00,242.10520538110356
ESP_2,existing_nuclear,uranium,2018-01-09 09:00:00,222.30840065090328
ESP_2,existing_nuclear,uranium,2018-01-09 12:00:00,0.00017110844891996284
ESP_2,existing_nuclear,uranium,2018-01-09 15:00:00,223.81659051002964
ESP_2,existing_nuclear,uranium,2018-01-09 18:00:00,261.0646708681769
ESP_2,existing_nuclear,uranium,2018-01-09 21:00:00,1313.8152998907974
ESP_2,existing_nuclear,uranium,2018-01-10 00:00:00,1277.7205485485856
ESP_2,existing_nuclear,uranium,2018-01-10 03:00:00,355.0877679594523
ESP_2,existing_nuclear,uranium,2018-01-10 06:00:00,447.81426977625
ESP_2,existing_nuclear,uranium,2018-01-10 09:00:00,237.98557488880118
ESP_2,existing_nuclear,uranium,2018-01-10 12:00:00,0.00016413658713811423
ESP_2,existing_nuclear,uranium,2018-01-10 15:00:00,0.00017047950734483652
ESP_2,existing_nuclear,uranium,2018-01-10 18:00:00,191.56002342651996
ESP_2,existing_nuclear,uranium,2018-01-10 21:00:00,225.89024433849042
ESP_2,existing_oil_and_other,oil,2018-01-01 00:00:00,9.890807310715144e-06
ESP_2,existing_oil_and_other,oil,2018-01-01 03:00:00,9.890741199058437e-06
ESP_2,existing_oil_and_other,oil,2018-01-01 06:00:00,9.318848478096493e-06
ESP_2,existing_oil_and_other,oil,2018-01-01 09:00:00,9.318740953770722e-06
ESP_2,existing_oil_and_other,oil,2018-01-01 12:00:00,1.0264650844257539e-05
ESP_2,existing_oil_and_other,oil,2018-01-01 15:00:00,9.32118813126169e-06
ESP_2,existing_oil_and_other,oil,2018-01-01 18:00:00,9.892677082910619e-06
ESP_2,existing_oil_and_other,oil,2018-01-01 21:00:00,9.891880951105637e-06
ESP_2,existing_oil_and_other,oil,2018-01-02 00:00:00,9.890389205228174e-06
ESP_2,existing_oil_and_other,oil,2018-01-02 03:00:00,9.891056772956752e-06
ESP_2,existing_oil_and_other,oil,2018-01-02 06:00:00,9.420473061365255e-06
ESP_2,existing_oil_and_other,oil,2018-01-02 09:00:00,5.8195246485675e-06
ESP_2,existing_oil_and_other,oil,2018-01-02 12:00:00,9.422784036062001e-06
ESP_2,existing_oil_and_other,oil,2018-01-02 15:00:00,9.421187234045786e-06
ESP_2,existing_oil_and_other,oil,2018-01-02 18:00:00,9.422514734493041e-06
ESP_2,existing_oil_and_other,oil,2018-01-02 21:00:00,9.421182939781003e-06
ESP_2,existing_oil_and_other,oil,2018-01-03 00:00:00,9.421790250498032e-06
ESP_2,existing_oil_and_other,oil,2018-01-03 03:00:00,9.889320874260088e-06
ESP_2,existing_oil_and_other,oil,2018-01-03 06:00:00,9.421225305304761e-06
ESP_2,existing_oil_and_other,oil,2018-01-03 09:00:00,5.818342353427912e-06
ESP_2,existing_oil_and_other,oil,2018-01-03 12:00:00,9.885048716746726e-06
ESP_2,existing_oil_and_other,oil,2018-01-03 15:00:00,9.422193023068841e-06
ESP_2,existing_oil_and_other,oil,2018-01-03 18:00:00,9.421856752197632e-06
ESP_2,existing_oil_and_other,oil,2018-01-03 21:00:00,9.420732080610042e-06
ESP_2,existing_oil_and_other,oil,2018-01-04 00:00:00,9.421834030928288e-06
ESP_2,existing_oil_and_other,oil,2018-01-04 03:00:00,9.891248060411808e-06
ESP_2,existing_oil_and_other,oil,2018-01-04 06:00:00,9.421809030125546e-06
ESP_2,existing_oil_and_other,oil,2018-01-04 09:00:00,5.830974985773445e-06
ESP_2,existing_oil_and_other,oil,2018-01-04 12:00:00,8.901310211282384e-06
ESP_2,existing_oil_and_other,oil,2018-01-04 15:00:00,5.826711597775608e-06
ESP_2,existing_oil_and_other,oil,2018-01-04 18:00:00,9.423109932327592e-06
ESP_2,existing_oil_and_other,oil,2018-01-04 21:00:00,9.422786831048672e-06
ESP_2,existing_oil_and_other,oil,2018-01-05 00:00:00,8.88959658020157e-06
ESP_2,existing_oil_and_other,oil,2018-01-05 03:00:00,8.889131733495923e-06
ESP_2,existing_oil_and_other,oil,2018-01-05 06:00:00,9.421568047106264e-06
ESP_2,existing_oil_and_other,oil,2018-01-05 09:00:00,5.833899077099552e-06
ESP_2,existing_oil_and_other,oil,2018-01-05 12:00:00,9.424089501113084e-06
ESP_2,existing_oil_and_other,oil,2018-01-05 15:00:00,7.09164804185275e-05
ESP_2,existing_oil_and_other,oil,2018-01-05 18:00:00,0.00010329751265459122
ESP_2,existing_oil_and_other,oil,2018-01-05 21:00:00,9.390711369653203e-06
ESP_2,existing_oil_and_other,oil,2018-01-06 00:00:00,9.4139943674439e-06
ESP_2,existing_oil_and_other,oil,2018-01-06 03:00:00,9.417882326161764e-06
ESP_2,existing_oil_and_other,oil,2018-01-06 06:00:00,9.416977711922832e-06
ESP_2,existing_oil_and_other,oil,2018-01-06 09:00:00,9.418229575743605e-06
ESP_2,existing_oil_and_other,oil,2018-01-06 12:00:00,9.889832356194287e-06
ESP_2,existing_oil_and_other,oil,2018-01-06 15:00:00,9.42256147501147e-06
ESP_2,existing_oil_and_other,oil,2018-01-06 18:00:00,9.892244371053035e-06
ESP_2,existing_oil_and_other,oil,2018-01-06 21:00:00,9.422596935035912e-06
ESP_2,existing_oil_and_other,oil,2018-01-07 00:00:00,9.885900695507955e-06
ESP_2,existing_oil_and_other,oil,2018-01-07 03:00:00,9.891246844883036e-06
ESP_2,existing_oil_and_other,oil,2018-01-07 06:00:00,9.889892362406943e-06
ESP_2,existing_oil_and_other,oil,2018-01-07 09:00:00,9.420489094591861e-06
ESP_2,existing_oil_and_other,oil,2018-01-07 12:00:00,9.422047722199753e-06
ESP_2,existing_oil_and_other,oil,2018-01-07 15:00:00,9.417743042731007e-06
ESP_2,existing_oil_and_other,oil,2018-01-07 18:00:00,6.69612391984531e-05
ESP_2,existing_oil_and_other,oil,2018-01-07 21:00:00,6.73608989462611e-05
ESP_2,existing_oil_and_other,oil,2018-01-08 00:00:00,7.617256080441723e-05
ESP_2,existing_oil_and_other,oil,2018-01-08 03:00:00,7.598267141807258e-05
ESP_2,existing_oil_and_other,oil,2018-01-08 06:00:00,6.340493450775287e-05
ESP_2,existing_oil_and_other,oil,2018-01-08 09:00:00,5.9818602208500733e-05
ESP_2,existing_oil_and_other,oil,2018-01-08 12:00:00,7.4609192858273e-05
ESP_2,existing_oil_and_other,oil,2018-01-08 15:00:00,6.310961239654455e-05
ESP_2,existing_oil_and_other,oil,2018-01-08 18:00:00,7.490868924593688e-05
ESP_2,existing_oil_and_other,oil,2018-01-08 21:00:00,0.0001235313628067405
ESP_2,existing_oil_and_other,oil,2018-01-09 00:00:00,9.420074469718493e-06
ESP_2,existing_oil_and_other,oil,2018-01-09 03:00:00,9.420583688790668e-06
ESP_2,existing_oil_and_other,oil,2018-01-09 06:00:00,5.8337207514635745e-06
ESP_2,existing_oil_and_other,oil,2018-01-09 09:00:00,5.624742009157218e-06
ESP_2,existing_oil_and_other,oil,2018-01-09 12:00:00,8.891662653016924e-06
ESP_2,existing_oil_and_other,oil,2018-01-09 15:00:00,5.832481908114958e-06
ESP_2,existing_oil_and_other,oil,2018-01-09 18:00:00,7.002497686887255e-06
ESP_2,existing_oil_and_other,oil,2018-01-09 21:00:00,5.821510471903528e-06
ESP_2,existing_oil_and_other,oil,2018-01-10 00:00:00,9.397918765004975e-06
ESP_2,existing_oil_and_other,oil,2018-01-10 03:00:00,9.419562688887013e-06
ESP_2,existing_oil_and_other,oil,2018-01-10 06:00:00,5.8333063284157464e-06
ESP_2,existing_oil_and_other,oil,2018-01-10 09:00:00,5.832443392436315e-06
ESP_2,existing_oil_and_other,oil,2018-01-10 12:00:00,8.891336774360142e-06
ESP_2,existing_oil_and_other,oil,2018-01-10 15:00:00,5.596966753696755e-06
ESP_2,existing_oil_and_other,oil,2018-01-10 18:00:00,9.421609606744756e-06
ESP_2,existing_oil_and_other,oil,2018-01-10 21:00:00,9.421303678803631e-06
ESP_2,existing_pumped_hydro,electricity,2018-01-01 00:00:00,2032.8475693986338
ESP_2,existing_pumped_hydro,electricity,2018-01-01 03:00:00,3368.889567191405
ESP_2,existing_pumped_hydro,electricity,2018-01-01 06:00:00,3713.999863673098
ESP_2,existing_pumped_hydro,electricity,2018-01-01 09:00:00,3714.0
ESP_2,existing_pumped_hydro,electricity,2018-01-01 12:00:00,3714.0
ESP_2,existing_pumped_hydro,electricity,2018-01-01 15:00:00,3714.0
ESP_2,existing_pumped_hydro,electricity,2018-01-01 18:00:00,2837.900918368765
ESP_2,existing_pumped_hydro,electricity,2018-01-01 21:00:00,3714.0
ESP_2,existing_pumped_hydro,electricity,2018-01-02 00:00:00,3714.0
ESP_2,existing_pumped_hydro,electricity,2018-01-02 03:00:00,3714.0
ESP_2,existing_pumped_hydro,electricity,2018-01-02 06:00:00,2520.3488185590513
ESP_2,existing_pumped_hydro,electricity,2018-01-02 09:00:00,1292.5624752364347
ESP_2,existing_pumped_hydro,electricity,2018-01-02 12:00:00,3714.0
ESP_2,existing_pumped_hydro,electricity,2018-01-02 15:00:00,646.4162610340181
ESP_2,existing_pumped_hydro,electricity,2018-01-02 18:00:00,1675.1196872857636
ESP_2,existing_pumped_hydro,electricity,2018-01-02 21:00:00,2113.804752034386
ESP_2,existing_pumped_hydro,electricity,2018-01-03 00:00:00,3714.0
ESP_2,existing_pumped_hydro,electricity,2018-01-03 03:00:00,2216.336052536991
ESP_2,existing_pumped_hydro,electricity,2018-01-03 06:00:00,309.79543705178685
ESP_2,existing_pumped_hydro,electricity,2018-01-03 09:00:00,2630.4416210899335
ESP_2,existing_pumped_hydro,electricity,2018-01-03 12:00:00,1270.9356057107252
ESP_2,existing_pumped_hydro,electricity,2018-01-03 15:00:00,0.0
ESP_2,existing_pumped_hydro,electricity,2018-01-03 18:00:00,1101.839944799738
ESP_2,existing_pumped_hydro,electricity,2018-01-03 21:00:00,645.8786026907337
