nodes,techs,carriers,timesteps,flow_out_transmission_techs
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-02 00:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-02 03:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-02 06:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-02 09:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-02 12:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-02 15:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-02 18:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-02 21:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-03 00:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-03 03:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-03 06:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-03 09:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-03 12:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-03 15:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-03 18:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-03 21:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-04 00:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-04 03:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-04 06:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-04 09:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-04 12:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-04 15:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-04 18:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-04 21:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-05 00:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-05 03:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-05 06:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-05 09:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-05 12:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-05 15:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-05 18:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-05 21:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-06 00:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-06 03:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-06 06:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-06 09:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-06 12:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-06 15:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-06 18:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-06 21:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-07 00:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-07 03:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-07 06:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-07 09:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-07 12:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-07 15:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-07 18:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-07 21:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-08 00:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-08 03:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-08 06:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-08 09:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-08 12:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-08 15:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-08 18:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-08 21:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-09 00:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-09 03:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-09 06:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-09 09:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-09 12:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-09 15:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-09 18:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-09 21:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-10 00:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-10 03:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-10 06:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-10 09:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-10 12:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-10 15:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-10 18:00:00,0.0
ESP_9,ESP_9_PRT_2_ac_ohl_transmission,electricity,2018-01-10 21:00:00,0.0
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-01 00:00:00,4.293387146756005e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-01 03:00:00,4.293321264642235e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-01 06:00:00,4.301612248045419e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-01 09:00:00,4.303532201200147e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-01 12:00:00,4.2994007873363384e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-01 15:00:00,4.300439491066855e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-01 18:00:00,4.0349591483666034e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-01 21:00:00,4.037088531052481e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-02 00:00:00,4.290706624493103e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-02 03:00:00,4.291324688328729e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-02 06:00:00,4.29594863252966e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-02 09:00:00,5.343994776095409e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-02 12:00:00,4.2919431722447526e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-02 15:00:00,4.2960238807901516e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-02 18:00:00,4.292030092197928e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-02 21:00:00,4.283819065673825e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-03 00:00:00,4.291893472144311e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-03 03:00:00,4.290693099792335e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-03 06:00:00,4.2941102569162474e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-03 09:00:00,5.338724247911027e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-03 12:00:00,4.292983200414095e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-03 15:00:00,4.842734611367541e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-03 18:00:00,4.290819853203055e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-03 21:00:00,4.2911654535153395e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-04 00:00:00,4.292398600229318e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-04 03:00:00,4.294532538881245e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-04 06:00:00,5.348783102213408e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-04 09:00:00,5.364050870130917e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-04 12:00:00,5.495266164654279e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-04 15:00:00,5.350964777608824e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-04 18:00:00,4.285947773117736e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-04 21:00:00,5.360196416763069e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-05 00:00:00,4.294283902697497e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-05 03:00:00,4.29082123433846e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-05 06:00:00,4.284234515456022e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-05 09:00:00,4.140252268865007e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-05 12:00:00,4.019882779371789e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-05 15:00:00,3.70090081823965e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-05 18:00:00,3.6861811100297697e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-05 21:00:00,3.7549488910074105e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-06 00:00:00,3.7577951879556195e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-06 03:00:00,3.75692004657261e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-06 06:00:00,3.7575730746512834e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-06 09:00:00,3.7617555905595425e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-06 12:00:00,3.866064966804906e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-06 15:00:00,3.871179887350973e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-06 18:00:00,3.884364563840753e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-06 21:00:00,4.138856985335423e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-07 00:00:00,4.007254843240961e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-07 03:00:00,4.0286006473183745e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-07 06:00:00,4.136915578676489e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-07 09:00:00,4.1486366950264285e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-07 12:00:00,4.138764189990115e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-07 15:00:00,4.1492060234493674e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-07 18:00:00,3.967519565297026e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-07 21:00:00,4.7999589151847e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-08 00:00:00,3.850520762581564e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-08 03:00:00,3.849446403458933e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-08 06:00:00,4.983923805827526e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-08 09:00:00,4.981196385760449e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-08 12:00:00,5.1102514752334155e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-08 15:00:00,5.00402242631506e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-08 18:00:00,4.950397160461472e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-08 21:00:00,5.050538242128619e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-09 00:00:00,5.3474857050834134e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-09 03:00:00,5.380414080298244e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-09 06:00:00,5.358151526203682e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-09 09:00:00,5.248825258483144e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-09 12:00:00,4.291074168012003e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-09 15:00:00,4.146313445930055e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-09 18:00:00,4.139291254666549e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-09 21:00:00,4.009787084714121e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-10 00:00:00,3.891599344392483e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-10 03:00:00,3.841986135370466e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-10 06:00:00,5.215136768885905e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-10 09:00:00,5.258157012548411e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-10 12:00:00,4.034182349167096e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-10 15:00:00,4.035431171322605e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-10 18:00:00,4.02473535350889e-06
ESP_9,Trade_Markets_ESP_9_coal_transmission,coal,2018-01-10 21:00:00,4.289573592011208e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-01 00:00:00,1.1732382515902981e-05
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-01 03:00:00,1.1733990312016481e-05
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-01 06:00:00,1.1740854443653082e-05
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-01 09:00:00,1.177129471847048e-05
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-01 12:00:00,1.201860920816399e-05
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-01 15:00:00,1.173661743468101e-05
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-01 18:00:00,9.269424889862215e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-01 21:00:00,9.294024588077511e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-02 00:00:00,1.1701590251853062e-05
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-02 03:00:00,1.1710610294905718e-05
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-02 06:00:00,1.1451286227734693e-05
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-02 09:00:00,855.4305841204978
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-02 12:00:00,1.151750920891719e-05
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-02 15:00:00,9.15155059973034e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-02 18:00:00,1.143203900965674e-05
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-02 21:00:00,1.1405717546502728e-05
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-03 00:00:00,1.1634237215391472e-05
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-03 03:00:00,1.170232015441145e-05
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-03 06:00:00,8.89394497550206e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-03 09:00:00,1403.7865573408117
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-03 12:00:00,1.1507568710073077e-05
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-03 15:00:00,17.13304795097522
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-03 18:00:00,1.1402517215775055e-05
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-03 21:00:00,1.140968884860498e-05
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-04 00:00:00,1.1423102076815447e-05
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-04 03:00:00,1.1617275231957216e-05
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-04 06:00:00,809.5032947897895
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-04 09:00:00,1919.1740395211498
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-04 12:00:00,183.00298940652922
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-04 15:00:00,1278.3389334307205
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-04 18:00:00,1.1422900629115645e-05
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-04 21:00:00,565.5650414214376
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-05 00:00:00,1.165553445630644e-05
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-05 03:00:00,1.1611563691728953e-05
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-05 06:00:00,1.1407408324774935e-05
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-05 09:00:00,8.869845051571961e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-05 12:00:00,9.100730915639276e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-05 15:00:00,7.354612334445252e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-05 18:00:00,7.402750186114635e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-05 21:00:00,7.228436777161721e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-06 00:00:00,7.330613724558126e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-06 03:00:00,7.3744063825568705e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-06 06:00:00,7.097747643500032e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-06 09:00:00,6.966824443991717e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-06 12:00:00,6.993401747384595e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-06 15:00:00,7.272370913335401e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-06 18:00:00,6.560282131277967e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-06 21:00:00,8.581606536848571e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-07 00:00:00,9.075760589333482e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-07 03:00:00,9.281725928555723e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-07 06:00:00,8.46035405262576e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-07 09:00:00,8.86526757479408e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-07 12:00:00,8.527500580043396e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-07 15:00:00,8.84294855619604e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-07 18:00:00,8.775272177590033e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-07 21:00:00,596.5176166605501
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-08 00:00:00,8.856276972848895e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-08 03:00:00,8.801802973841145e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-08 06:00:00,1481.6762927694213
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-08 09:00:00,2051.7422851345755
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-08 12:00:00,254.4325220803536
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-08 15:00:00,1999.0607953999324
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-08 18:00:00,954.8598331273879
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-08 21:00:00,1226.7934317081701
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-09 00:00:00,1245.026705337506
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-09 03:00:00,280.06409263932943
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-09 06:00:00,1687.8962336830202
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-09 09:00:00,1800.4098696152025
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-09 12:00:00,8.88203434828086e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-09 15:00:00,8.636486083999149e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-09 18:00:00,8.233466351011202e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-09 21:00:00,8.45215854422365e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-10 00:00:00,7.411791771151807e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-10 03:00:00,7.158203940511859e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-10 06:00:00,1366.26616383767
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-10 09:00:00,1966.791521953944
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-10 12:00:00,9.04582931479595e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-10 15:00:00,7.389106795991328e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-10 18:00:00,7.546399567377464e-06
ESP_9,Trade_Markets_ESP_9_natural_gas_transmission,natural_gas,2018-01-10 21:00:00,1.1320221812239573e-05
FRA_1,ESP_4_FRA_1_ac_ohl_mountain_transmission,electricity,2018-01-01 00:00:00,0.001462648515308875
FRA_1,ESP_4_FRA_1_ac_ohl_mountain_transmission,electricity,2018-01-01 03:00:00,0.0016350418135710589
FRA_1,ESP_4_FRA_1_ac_ohl_mountain_transmission,electricity,2018-01-01 06:00:00,0.0015873252560577539
FRA_1,ESP_4_FRA_1_ac_ohl_mountain_transmission,electricity,2018-01-01 09:00:00,0.0013934747766528672
FRA_1,ESP_4_FRA_1_ac_ohl_mountain_transmission,electricity,2018-01-01 12:00:00,0.002514810184184047
FRA_1,ESP_4_FRA_1_ac_ohl_mountain_transmission,electricity,2018-01-01 15:00:00,0.0017883960663028476
FRA_1,ESP_4_FRA_1_ac_ohl_mountain_transmission,electricity,2018-01-01 18:00:00,0.0016335687001737499
FRA_1,ESP_4_FRA_1_ac_ohl_mountain_transmission,electricity,2018-01-01 21:00:00,0.00042301585617901744
FRA_1,ESP_4_FRA_1_ac_ohl_mountain_transmission,electricity,2018-01-02 00:00:00,0.0005480506935075957
FRA_1,ESP_4_FRA_1_ac_ohl_mountain_transmission,electricity,2018-01-02 03:00:00,0.001004493980504056
FRA_1,ESP_4_FRA_1_ac_ohl_mountain_transmission,electricity,2018-01-02 06:00:00,0.0002465384429015726
FRA_1,ESP_4_FRA_1_ac_ohl_mountain_transmission,electricity,2018-01-02 09:00:00,0.00014038007382199472
FRA_1,ESP_4_FRA_1_ac_ohl_mountain_transmission,electricity,2018-01-02 12:00:00,0.0007388576187546427
FRA_1,ESP_4_FRA_1_ac_ohl_mountain_transmission,electricity,2018-01-02 15:00:00,0.0
FRA_1,ESP_4_FRA_1_ac_ohl_mountain_transmission,electricity,2018-01-02 18:00:00,0.00017642241254412934
FRA_1,ESP_4_FRA_1_ac_ohl_mountain_transmission,electricity,2018-01-02 21:00:00,0.00015554073375595602
FRA_1,ESP_4_FRA_1_ac_ohl_mountain_transmission,electricity,2018-01-03 00:00:00,0.0006190699512581254
FRA_1,ESP_4_FRA_1_ac_ohl_mountain_transmission,electricity,2018-01-03 03:00:00,0.0009121036754683205
FRA_1,ESP_4_FRA_1_ac_ohl_mountain_transmission,electricity,2018-01-03 06:00:00,0.00016184363252595607
FRA_1,ESP_4_FRA_1_ac_ohl_mountain_transmission,electricity,2018-01-03 09:00:00,0.0
FRA_1,ESP_4_FRA_1_ac_ohl_mountain_transmission,electricity,2018-01-03 12:00:00,0.00019524359248139473
