nodes,techs,carriers,timesteps,flow_in_inc_eff
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-05 00:00:00,8.066012697363936e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-05 03:00:00,8.068697728192373e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-05 06:00:00,6.606038711440497e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-05 09:00:00,6.614848970585184e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-05 12:00:00,8.20395341081908e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-05 15:00:00,4.9324036684126725e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-05 18:00:00,8.709990900547292e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-05 21:00:00,3.483482026333151e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-06 00:00:00,6.610146579048288e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-06 03:00:00,8.21347471111713e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-06 06:00:00,8.209964182969937e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-06 09:00:00,6.610824272175508e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-06 12:00:00,8.210614041406322e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-06 15:00:00,8.215445505056343e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-06 18:00:00,8.207098910231955e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-06 21:00:00,8.22244529456652e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-07 00:00:00,8.20412636108341e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-07 03:00:00,8.214266626756409e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-07 06:00:00,8.20318567681268e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-07 09:00:00,6.614239411208585e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-07 12:00:00,6.6090080362607494e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-07 15:00:00,3.5462382235366855e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-07 18:00:00,6.542433678509727e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-07 21:00:00,4.889588756070306e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-08 00:00:00,8.583934522387893e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-08 03:00:00,8.755252629556733e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-08 06:00:00,4.8133219952860485e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-08 09:00:00,4.796888458641861e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-08 12:00:00,4.792079638511232e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-08 15:00:00,4.7402338377065955e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-08 18:00:00,4.748464829101184e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-08 21:00:00,4.8740835612712e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-09 00:00:00,6.621413019202596e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-09 03:00:00,6.6056574093603195e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-09 06:00:00,3.5014999434005735e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-09 09:00:00,3.4577825693807014e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-09 12:00:00,6.493123813565602e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-09 15:00:00,3.4329135157155664e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-09 18:00:00,6.631613947903853e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-09 21:00:00,3.523760853504316e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-10 00:00:00,6.5859603846432635e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-10 03:00:00,6.607798813963398e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-10 06:00:00,3.4477610187412395e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-10 09:00:00,3.5011287479042115e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-10 12:00:00,6.4910889866423644e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-10 15:00:00,6.497240974634199e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-10 18:00:00,6.609212379576637e-06
ESP_3,ESP_2_ESP_3_ac_ohl_transmission,electricity,2018-01-10 21:00:00,6.610845576597122e-06
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-01 00:00:00,0.5021965335477051
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-01 03:00:00,0.46739433920877993
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-01 06:00:00,0.44877289425614797
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-01 09:00:00,0.4411943647063429
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-01 12:00:00,0.416454238017546
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-01 15:00:00,0.4305947533613994
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-01 18:00:00,0.44810318343093014
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-01 21:00:00,0.4670395307499112
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-02 00:00:00,0.4827567022029263
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-02 03:00:00,0.46362758475554444
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-02 06:00:00,6.130296244530788e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-02 09:00:00,9.037113552339273e-06
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-02 12:00:00,0.00012006470326429057
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-02 15:00:00,6.156232540297142e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-02 18:00:00,6.191316633362393e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-02 21:00:00,6.232402002848242e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-03 00:00:00,0.35814246178385867
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-03 03:00:00,0.48246068736680336
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-03 06:00:00,6.224898599073554e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-03 09:00:00,7.469221157010061e-06
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-03 12:00:00,6.105988708147468e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-03 15:00:00,8.244092609451149e-06
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-03 18:00:00,6.203133506107836e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-03 21:00:00,6.238002629532228e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-04 00:00:00,6.176768684868084e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-04 03:00:00,6.229197370035962e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-04 06:00:00,7.877764036234312e-06
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-04 09:00:00,7.479936846957859e-06
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-04 12:00:00,6.0963767107220185e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-04 15:00:00,6.172665803273221e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-04 18:00:00,6.09631910289424e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-04 21:00:00,6.169423654586645e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-05 00:00:00,0.45058384411056707
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-05 03:00:00,0.46990397030109654
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-05 06:00:00,6.091890383697461e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-05 09:00:00,6.156368922004354e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-05 12:00:00,0.30628034410700855
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-05 15:00:00,8.35711423621983e-06
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-05 18:00:00,6.386370413515647e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-05 21:00:00,8.174792162061177e-06
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-06 00:00:00,6.359428697097048e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-06 03:00:00,0.5246967961795141
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-06 06:00:00,0.4974563252910442
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-06 09:00:00,6.276446990705897e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-06 12:00:00,0.49235311561002815
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-06 15:00:00,0.3905257854822105
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-06 18:00:00,0.49321521908782806
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-06 21:00:00,0.3249307435998059
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-07 00:00:00,0.49366449503820464
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-07 03:00:00,0.47387827439347363
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-07 06:00:00,0.5253512119553989
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-07 09:00:00,6.410177586598073e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-07 12:00:00,6.327426744194331e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-07 15:00:00,8.339706667679003e-06
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-07 18:00:00,1.7229206236431945e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-07 21:00:00,8.30820135291199e-06
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-08 00:00:00,6.379190456036106e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-08 03:00:00,6.360873176025697e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-08 06:00:00,7.847460847431388e-06
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-08 09:00:00,1.0596519566699043e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-08 12:00:00,7.878475203686766e-06
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-08 15:00:00,7.97801056580692e-06
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-08 18:00:00,7.768164866696767e-06
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-08 21:00:00,7.804465503118249e-06
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-09 00:00:00,6.456979816161582e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-09 03:00:00,6.268273244534421e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-09 06:00:00,7.930604958481774e-06
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-09 09:00:00,9.545083470609487e-06
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-09 12:00:00,6.179444155633015e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-09 15:00:00,7.82774183293718e-06
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-09 18:00:00,6.327280892302913e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-09 21:00:00,7.95699394512169e-06
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-10 00:00:00,6.301331153369018e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-10 03:00:00,6.341655400179765e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-10 06:00:00,7.581231947968022e-06
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-10 09:00:00,7.978257856292844e-06
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-10 12:00:00,6.0714556274790176e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-10 15:00:00,6.114749610954677e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-10 18:00:00,6.11888903744776e-05
ESP_3,ESP_3_ESP_11_ac_ohl_transmission,electricity,2018-01-10 21:00:00,6.187225193342358e-05
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-01 00:00:00,9.960858433322459e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-01 03:00:00,9.976682713896291e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-01 06:00:00,9.985611280588508e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-01 09:00:00,9.982704870039693e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-01 12:00:00,1.0006306723203557e-05
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-01 15:00:00,9.984153317536131e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-01 18:00:00,9.977088532831033e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-01 21:00:00,9.97856817171893e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-02 00:00:00,9.978107730260644e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-02 03:00:00,9.980626648385911e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-02 06:00:00,7.6182213729057825e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-02 09:00:00,3.6878033324577183e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-02 12:00:00,9.088995698924283e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-02 15:00:00,9.923113251825933e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-02 18:00:00,7.61978020136728e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-02 21:00:00,7.6213488799893685e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-03 00:00:00,9.994189601578666e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-03 03:00:00,9.971355625943505e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-03 06:00:00,7.611981377618908e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-03 09:00:00,4.872109434525652e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-03 12:00:00,7.625241828152698e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-03 15:00:00,4.963985409695172e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-03 18:00:00,7.624050131466725e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-03 21:00:00,7.6238582429049885e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-04 00:00:00,7.614144547812561e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-04 03:00:00,7.6125132574354025e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-04 06:00:00,4.854076746940991e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-04 09:00:00,4.938292902179154e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-04 12:00:00,7.630092672781636e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-04 15:00:00,9.889403519931353e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-04 18:00:00,7.610547530552183e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-04 21:00:00,7.624110331291538e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-05 00:00:00,9.975574011115582e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-05 03:00:00,9.971762576279189e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-05 06:00:00,7.618143433832725e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-05 09:00:00,1.0022126224067196e-05
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-05 12:00:00,1.0500394832092105e-05
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-05 15:00:00,4.988197742705616e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-05 18:00:00,9.939985309410651e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-05 21:00:00,4.940426941446449e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-06 00:00:00,9.973123137679816e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-06 03:00:00,1.0445224466598384e-05
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-06 06:00:00,1.0449975890840575e-05
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-06 09:00:00,9.903082930046453e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-06 12:00:00,9.984087870672877e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-06 15:00:00,1.0449630223411433e-05
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-06 18:00:00,9.971000283223301e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-06 21:00:00,1.0002454376834755e-05
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-07 00:00:00,9.972974234895341e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-07 03:00:00,9.991459652361895e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-07 06:00:00,1.0433178492744907e-05
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-07 09:00:00,1.0006463285002506e-05
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-07 12:00:00,8.529252365396673e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-07 15:00:00,5.028275653494529e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-07 18:00:00,7.196417123094063e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-07 21:00:00,5.0488574727746844e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-08 00:00:00,8.520121213135747e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-08 03:00:00,8.52932088807018e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-08 06:00:00,4.91732924143858e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-08 09:00:00,5.0166522967511754e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-08 12:00:00,4.910219434019314e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-08 15:00:00,4.930572666219175e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-08 18:00:00,4.931590310128135e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-08 21:00:00,4.165087467840257e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-09 00:00:00,8.432949152090257e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-09 03:00:00,7.614017837981794e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-09 06:00:00,4.901414893940949e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-09 09:00:00,4.890704987005331e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-09 12:00:00,7.641944587901829e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-09 15:00:00,3.992696235490993e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-09 18:00:00,7.666454287035699e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-09 21:00:00,4.090078113473184e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-10 00:00:00,8.389425153105362e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-10 03:00:00,8.410774385077183e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-10 06:00:00,4.881280471597457e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-10 09:00:00,4.978651730822242e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-10 12:00:00,7.621550614934644e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-10 15:00:00,7.6254010348247696e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-10 18:00:00,7.623217200509195e-06
ESP_3,ESP_3_ESP_4_ac_ohl_transmission,electricity,2018-01-10 21:00:00,7.624524085994985e-06
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-01 00:00:00,0.0003590082301385811
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-01 03:00:00,0.0003479538376924196
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-01 06:00:00,0.00035083443898833175
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-01 09:00:00,0.00035873127970824923
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-01 12:00:00,0.00036013253344015456
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-01 15:00:00,0.00035553883344922963
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-01 18:00:00,0.00035281038668661085
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-01 21:00:00,0.0003664824475127878
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-02 00:00:00,0.0003562696100911386
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-02 03:00:00,0.0003530027564414266
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-02 06:00:00,2.7524742934036552e-05
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-02 09:00:00,6.898936909083172e-06
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-02 12:00:00,5.8956367311782426e-05
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-02 15:00:00,2.731311928821742e-05
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-02 18:00:00,2.7298968537290166e-05
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-02 21:00:00,3.384364100699188e-05
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-03 00:00:00,0.0003623753535731423
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-03 03:00:00,0.0003681778990628897
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-03 06:00:00,2.7219260133790388e-05
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-03 09:00:00,5.971216219341667e-06
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-03 12:00:00,2.757883668449641e-05
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-03 15:00:00,6.200241441650049e-06
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-03 18:00:00,2.7308585315717955e-05
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-03 21:00:00,2.7400031905832335e-05
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-04 00:00:00,2.690058980865756e-05
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-04 03:00:00,2.6674775453937996e-05
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-04 06:00:00,6.121866212971137e-06
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-04 09:00:00,6.033351244268112e-06
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-04 12:00:00,3.529384230515477e-05
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-04 15:00:00,3.4534900921410816e-05
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-04 18:00:00,3.384240904522023e-05
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-04 21:00:00,3.403733293174535e-05
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-05 00:00:00,0.0004849193126372456
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-05 03:00:00,0.00047361608758540144
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-05 06:00:00,3.406790198609413e-05
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-05 09:00:00,3.460941669307869e-05
ESP_3,ESP_3_ESP_5_ac_ohl_transmission,electricity,2018-01-05 12:00:00,0.0004272071087908127
