nodes,techs,timesteps,source_use
ESP_1,biogas_to_electricity_supply_FR,2018-01-02 12:00:00,1.4608846281188565e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-02 15:00:00,1.460944555633477e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-02 18:00:00,1.4608262954570677e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-02 21:00:00,1.460803952091186e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-03 00:00:00,1.460761496573297e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-03 03:00:00,1.4608076121490174e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-03 06:00:00,1.461017187128017e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-03 09:00:00,1.4611005634189183e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-03 12:00:00,1.46100342731665e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-03 15:00:00,1.461048118511156e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-03 18:00:00,1.460908419721038e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-03 21:00:00,1.4609011529609299e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-04 00:00:00,1.4608723798661036e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-04 03:00:00,1.4608465394544908e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-04 06:00:00,1.4608276416947655e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-04 09:00:00,1.4608042129924487e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-04 12:00:00,1.4606914223983764e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-04 15:00:00,1.4607624917295516e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-04 18:00:00,1.4606763660152405e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-04 21:00:00,1.4606693170179764e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-05 00:00:00,1.4606600143744087e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-05 03:00:00,1.4608148872830347e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-05 06:00:00,1.4612253649161404e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-05 09:00:00,1.6687137860970666e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-05 12:00:00,1.4611568075500198e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-05 15:00:00,1.4596194727990073e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-05 18:00:00,1.6729591805638851e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-05 21:00:00,1.6640255120020361e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-06 00:00:00,1.6589283063202588e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-06 03:00:00,1.646902634516505e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-06 06:00:00,1.6713830577346995e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-06 09:00:00,1.6296420737980152e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-06 12:00:00,1.6774548678692315e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-06 15:00:00,1.6789215804238562e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-06 18:00:00,1.6568289669020179e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-06 21:00:00,1.6648760495570654e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-07 00:00:00,1.4611657387731328e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-07 03:00:00,1.4609527922264965e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-07 06:00:00,1.4610041063244745e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-07 09:00:00,1.4610216608273626e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-07 12:00:00,1.4608414106074786e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-07 15:00:00,1.461111781844392e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-07 18:00:00,1.4613386695548192e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-07 21:00:00,1.6659174742594802e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-08 00:00:00,1.6657691895348887e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-08 03:00:00,1.6590793217758375e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-08 06:00:00,1.6688720162100489e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-08 09:00:00,1.666200231950905e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-08 12:00:00,1.663233455284897e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-08 15:00:00,1.6618936689462307e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-08 18:00:00,1.6820045927197759e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-08 21:00:00,1.692335897301722e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-09 00:00:00,1.461276422599577e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-09 03:00:00,1.4610364480832033e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-09 06:00:00,1.4610378105560037e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-09 09:00:00,1.4608940870787788e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-09 12:00:00,1.46100193554494e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-09 15:00:00,1.461020145879095e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-09 18:00:00,1.6703171759258537e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-09 21:00:00,1.64490750929468e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-10 00:00:00,1.4611172365801224e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-10 03:00:00,1.461154712327319e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-10 06:00:00,1.4610807323076545e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-10 09:00:00,1.4608320011527437e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-10 12:00:00,1.4606654014649394e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-10 15:00:00,1.4608400519430104e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-10 18:00:00,1.4610042511464295e-06
ESP_1,biogas_to_electricity_supply_FR,2018-01-10 21:00:00,1.4610128349670717e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-01 00:00:00,2.9535433507420463e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-01 03:00:00,2.9530569710195737e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-01 06:00:00,2.9529585717272626e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-01 09:00:00,2.953244337655531e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-01 12:00:00,2.9530304987974263e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-01 15:00:00,2.953678839884063e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-01 18:00:00,2.9540481565975747e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-01 21:00:00,2.954158337284462e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-02 00:00:00,2.9536892324575105e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-02 03:00:00,2.953480884579424e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-02 06:00:00,2.953891731236625e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-02 09:00:00,2.954726881361734e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-02 12:00:00,2.9544954236098005e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-02 15:00:00,2.954846978345559e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-02 18:00:00,2.9542823382061982e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-02 21:00:00,2.954168704191229e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-03 00:00:00,2.953966828493236e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-03 03:00:00,2.9541933695559285e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-03 06:00:00,2.955141713011213e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-03 09:00:00,2.9554385642354043e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-03 12:00:00,2.954975664600496e-06
