nodes,techs,costs,timesteps,cost_operation_variable
ESP_4,existing_hydro_reservoir,monetary,2018-01-10 06:00:00,0.0003829676533372936
ESP_4,existing_hydro_reservoir,monetary,2018-01-10 09:00:00,0.0003707759120341855
ESP_4,existing_hydro_reservoir,monetary,2018-01-10 12:00:00,2.6505152789440538e-05
ESP_4,existing_hydro_reservoir,monetary,2018-01-10 15:00:00,2.6310591366167587e-05
ESP_4,existing_hydro_reservoir,monetary,2018-01-10 18:00:00,2.6308709786819658e-05
ESP_4,existing_hydro_reservoir,monetary,2018-01-10 21:00:00,2.654659689726815e-05
ESP_4,existing_hydro_run_of_river,monetary,2018-01-01 00:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-01 03:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-01 06:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-01 09:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-01 12:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-01 15:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-01 18:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-01 21:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-02 00:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-02 03:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-02 06:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-02 09:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-02 12:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-02 15:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-02 18:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-02 21:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-03 00:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-03 03:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-03 06:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-03 09:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-03 12:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-03 15:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-03 18:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-03 21:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-04 00:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-04 03:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-04 06:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-04 09:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-04 12:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-04 15:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-04 18:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-04 21:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-05 00:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-05 03:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-05 06:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-05 09:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-05 12:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-05 15:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-05 18:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-05 21:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-06 00:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-06 03:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-06 06:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-06 09:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-06 12:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-06 15:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-06 18:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-06 21:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-07 00:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-07 03:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-07 06:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-07 09:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-07 12:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-07 15:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-07 18:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-07 21:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-08 00:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-08 03:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-08 06:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-08 09:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-08 12:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-08 15:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-08 18:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-08 21:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-09 00:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-09 03:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-09 06:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-09 09:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-09 12:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-09 15:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-09 18:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-09 21:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-10 00:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-10 03:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-10 06:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-10 09:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-10 12:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-10 15:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-10 18:00:00,0.0
ESP_4,existing_hydro_run_of_river,monetary,2018-01-10 21:00:00,0.0
ESP_5,existing_hydro_reservoir,monetary,2018-01-01 00:00:00,2.5283930100792434e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-01 03:00:00,2.525090864931288e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-01 06:00:00,2.5313324884325964e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-01 09:00:00,2.529761666510109e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-01 12:00:00,2.526353332015148e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-01 15:00:00,2.5277690120268117e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-01 18:00:00,2.524989687540483e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-01 21:00:00,2.528723619061072e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-02 00:00:00,2.526978697320682e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-02 03:00:00,2.526078587311343e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-02 06:00:00,2.5335696032646382e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-02 09:00:00,2.5341282853646436e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-02 12:00:00,2.5337014736942133e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-02 15:00:00,2.54237030181316e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-02 18:00:00,2.5367913641020508e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-02 21:00:00,2.686300440298147e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-03 00:00:00,2.5326579677177476e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-03 03:00:00,2.5308187171913757e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-03 06:00:00,2.5413865374768936e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-03 09:00:00,2.7176029840949107e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-03 12:00:00,2.535748103054488e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-03 15:00:00,2.5404821993377305e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-03 18:00:00,2.5360777387623608e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-03 21:00:00,2.537683179413963e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-04 00:00:00,2.533404179369858e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-04 03:00:00,2.5333622105833644e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-04 06:00:00,2.6930907284190493e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-04 09:00:00,2.698482619041312e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-04 12:00:00,2.6971007441325344e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-04 15:00:00,2.696111197996211e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-04 18:00:00,2.6935468831229548e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-04 21:00:00,2.6925823915001563e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-05 00:00:00,2.6893603301969893e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-05 03:00:00,2.6923054351972917e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-05 06:00:00,2.694381347030992e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-05 09:00:00,2.6949288197836712e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-05 12:00:00,2.6938444521433936e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-05 15:00:00,0.0021693803426723387
ESP_5,existing_hydro_reservoir,monetary,2018-01-05 18:00:00,2.672455517190113e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-05 21:00:00,0.00035069282694428263
ESP_5,existing_hydro_reservoir,monetary,2018-01-06 00:00:00,0.0002737009410881726
ESP_5,existing_hydro_reservoir,monetary,2018-01-06 03:00:00,0.0002636585985088557
ESP_5,existing_hydro_reservoir,monetary,2018-01-06 06:00:00,0.0012564910534220044
ESP_5,existing_hydro_reservoir,monetary,2018-01-06 09:00:00,0.00029948718969468767
ESP_5,existing_hydro_reservoir,monetary,2018-01-06 12:00:00,2.725339952392389e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-06 15:00:00,2.6791235103138446e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-06 18:00:00,2.6893323454023787e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-06 21:00:00,2.686331674313887e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-07 00:00:00,2.6765146590421732e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-07 03:00:00,2.669131073445789e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-07 06:00:00,0.0007926199889875783
ESP_5,existing_hydro_reservoir,monetary,2018-01-07 09:00:00,0.0002569917145692062
ESP_5,existing_hydro_reservoir,monetary,2018-01-07 12:00:00,0.000563214731022761
ESP_5,existing_hydro_reservoir,monetary,2018-01-07 15:00:00,0.0002738859421763179
ESP_5,existing_hydro_reservoir,monetary,2018-01-07 18:00:00,0.0002596204636584446
ESP_5,existing_hydro_reservoir,monetary,2018-01-07 21:00:00,0.0002585427056267871
ESP_5,existing_hydro_reservoir,monetary,2018-01-08 00:00:00,0.00027386502526557314
ESP_5,existing_hydro_reservoir,monetary,2018-01-08 03:00:00,0.0002791840320057698
ESP_5,existing_hydro_reservoir,monetary,2018-01-08 06:00:00,0.0002474921768295295
ESP_5,existing_hydro_reservoir,monetary,2018-01-08 09:00:00,0.00023904527332730096
ESP_5,existing_hydro_reservoir,monetary,2018-01-08 12:00:00,0.0002910813491268446
ESP_5,existing_hydro_reservoir,monetary,2018-01-08 15:00:00,0.00029010640787662087
ESP_5,existing_hydro_reservoir,monetary,2018-01-08 18:00:00,0.00015109556887408582
ESP_5,existing_hydro_reservoir,monetary,2018-01-08 21:00:00,2.7490191156320234e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-09 00:00:00,2.6805001907221626e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-09 03:00:00,2.6845028685916325e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-09 06:00:00,2.6914947502145096e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-09 09:00:00,0.0003081358713479718
ESP_5,existing_hydro_reservoir,monetary,2018-01-09 12:00:00,2.6870026298119734e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-09 15:00:00,0.0001467409183591027
ESP_5,existing_hydro_reservoir,monetary,2018-01-09 18:00:00,2.7519927242687402e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-09 21:00:00,0.0002671063497694707
ESP_5,existing_hydro_reservoir,monetary,2018-01-10 00:00:00,0.00035626261338545656
ESP_5,existing_hydro_reservoir,monetary,2018-01-10 03:00:00,0.0003164719753858201
ESP_5,existing_hydro_reservoir,monetary,2018-01-10 06:00:00,0.00022053808160434985
ESP_5,existing_hydro_reservoir,monetary,2018-01-10 09:00:00,0.00028090052704376654
ESP_5,existing_hydro_reservoir,monetary,2018-01-10 12:00:00,2.6940301589826696e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-10 15:00:00,2.695810492078143e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-10 18:00:00,2.6875072170948806e-05
ESP_5,existing_hydro_reservoir,monetary,2018-01-10 21:00:00,2.5359726052065128e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-01 00:00:00,2.2251020430421035e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-01 03:00:00,2.22559274517623e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-01 06:00:00,2.238301540931159e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-01 09:00:00,2.2332521678522608e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-01 12:00:00,2.2256521846229835e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-01 15:00:00,2.2209914307636204e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-01 18:00:00,2.2051200816278682e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-01 21:00:00,2.223292078910324e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-02 00:00:00,2.2281732157562743e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-02 03:00:00,2.2269998859597647e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-02 06:00:00,2.244601780017237e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-02 09:00:00,2.2198422504727324e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-02 12:00:00,2.2795031463443587e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-02 15:00:00,2.243949705546726e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-02 18:00:00,2.2393929772826995e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-02 21:00:00,2.3533642219392703e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-03 00:00:00,2.2290688604178078e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-03 03:00:00,2.212478296298916e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-03 06:00:00,2.241812831015748e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-03 09:00:00,2.436719446536949e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-03 12:00:00,2.3075782602859567e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-03 15:00:00,2.246432769996226e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-03 18:00:00,2.215205604995235e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-03 21:00:00,2.2445921221648307e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-04 00:00:00,2.2383564287088958e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-04 03:00:00,2.229667654676991e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-04 06:00:00,2.3424245863631186e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-04 09:00:00,2.3938913868765425e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-04 12:00:00,2.427622264243714e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-04 15:00:00,2.359609559597098e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-04 18:00:00,2.3642145871197603e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-04 21:00:00,2.3647075453743235e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-05 00:00:00,2.3634983478393712e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-05 03:00:00,2.362608921876275e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-05 06:00:00,2.3654253192205304e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-05 09:00:00,2.3670869477806128e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-05 12:00:00,2.378301072020724e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-05 15:00:00,0.0003312805899193788
ESP_5,existing_hydro_run_of_river,monetary,2018-01-05 18:00:00,2.3628601962977923e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-05 21:00:00,0.00010765190737578936
ESP_5,existing_hydro_run_of_river,monetary,2018-01-06 00:00:00,9.913094298180059e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-06 03:00:00,8.830531446174874e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-06 06:00:00,0.0001801853487394356
ESP_5,existing_hydro_run_of_river,monetary,2018-01-06 09:00:00,0.00010988603428397812
ESP_5,existing_hydro_run_of_river,monetary,2018-01-06 12:00:00,2.40354959664076e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-06 15:00:00,2.3669433068920954e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-06 18:00:00,2.36897625227239e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-06 21:00:00,2.3906327029788115e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-07 00:00:00,2.3892555907847967e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-07 03:00:00,2.356877526701755e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-07 06:00:00,0.00017618877012727895
ESP_5,existing_hydro_run_of_river,monetary,2018-01-07 09:00:00,9.947862061332378e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-07 12:00:00,0.00012008152122232845
ESP_5,existing_hydro_run_of_river,monetary,2018-01-07 15:00:00,0.00010012973645161415
ESP_5,existing_hydro_run_of_river,monetary,2018-01-07 18:00:00,9.809189780769293e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-07 21:00:00,9.807030546714514e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-08 00:00:00,9.860911285459288e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-08 03:00:00,9.897566203095914e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-08 06:00:00,9.810837750947128e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-08 09:00:00,9.770017876020417e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-08 12:00:00,0.00010098077065991796
ESP_5,existing_hydro_run_of_river,monetary,2018-01-08 15:00:00,0.00010026000087357109
ESP_5,existing_hydro_run_of_river,monetary,2018-01-08 18:00:00,7.420658229662604e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-08 21:00:00,2.419261583307705e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-09 00:00:00,2.358964820590789e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-09 03:00:00,2.3593226593629415e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-09 06:00:00,2.3673348011744597e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-09 09:00:00,0.00010161965093493562
ESP_5,existing_hydro_run_of_river,monetary,2018-01-09 12:00:00,2.363844066419757e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-09 15:00:00,7.312153074297358e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-09 18:00:00,2.417155241610162e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-09 21:00:00,0.00010265698143020443
ESP_5,existing_hydro_run_of_river,monetary,2018-01-10 00:00:00,0.00010868356661268707
ESP_5,existing_hydro_run_of_river,monetary,2018-01-10 03:00:00,9.740163223095221e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-10 06:00:00,9.773234972799876e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-10 09:00:00,9.74795055401003e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-10 12:00:00,2.3666736937898183e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-10 15:00:00,2.3691634137101544e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-10 18:00:00,2.3520317284456888e-05
ESP_5,existing_hydro_run_of_river,monetary,2018-01-10 21:00:00,2.2279732294054068e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-01 00:00:00,2.729854471619884e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-01 03:00:00,2.7357017078470212e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-01 06:00:00,2.7887507827657353e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-01 09:00:00,2.781750585510604e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-01 12:00:00,2.7728436808413715e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-01 15:00:00,2.739243787658274e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-01 18:00:00,2.7467342333344123e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-01 21:00:00,2.7335629377621466e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-02 00:00:00,2.722819124066213e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-02 03:00:00,2.777788527699513e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-02 06:00:00,3.134500418276483e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-02 09:00:00,0.0005609373881263276
ESP_6,existing_hydro_reservoir,monetary,2018-01-02 12:00:00,3.1695085427802873e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-02 15:00:00,3.125265679897925e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-02 18:00:00,3.169391937442932e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-02 21:00:00,3.1421802825406275e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-03 00:00:00,3.163532708115073e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-03 03:00:00,2.7675169141670168e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-03 06:00:00,3.153903892571847e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-03 09:00:00,0.0005024899681774473
ESP_6,existing_hydro_reservoir,monetary,2018-01-03 12:00:00,2.7588239654863426e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-03 15:00:00,3.1342601124312923e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-03 18:00:00,3.15906935690701e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-03 21:00:00,3.13491014866521e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-04 00:00:00,3.165046581740551e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-04 03:00:00,2.7446710394439086e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-04 06:00:00,3.148232481767042e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-04 09:00:00,0.0004585135913994132
ESP_6,existing_hydro_reservoir,monetary,2018-01-04 12:00:00,3.159262372693919e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-04 15:00:00,0.0004005679033516761
ESP_6,existing_hydro_reservoir,monetary,2018-01-04 18:00:00,3.130104527999964e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-04 21:00:00,3.098720770929976e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-05 00:00:00,3.1122690054155206e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-05 03:00:00,3.1429561290028325e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-05 06:00:00,3.121321684671619e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-05 09:00:00,0.00044065487478215336
ESP_6,existing_hydro_reservoir,monetary,2018-01-05 12:00:00,3.154516761523829e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-05 15:00:00,0.0010595471578321893
ESP_6,existing_hydro_reservoir,monetary,2018-01-05 18:00:00,3.131021215690153e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-05 21:00:00,3.0787720692663996e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-06 00:00:00,3.087918617846206e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-06 03:00:00,3.119031430162036e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-06 06:00:00,3.1379833494668174e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-06 09:00:00,3.094764583646773e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-06 12:00:00,2.7524768858453774e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-06 15:00:00,3.1984518058738104e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-06 18:00:00,2.743468894402527e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-06 21:00:00,3.157108171016982e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-07 00:00:00,2.7884040628705938e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-07 03:00:00,2.7699882175204076e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-07 06:00:00,2.762162808057624e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-07 09:00:00,3.12560326072395e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-07 12:00:00,3.142235905993455e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-07 15:00:00,3.078240677120403e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-07 18:00:00,3.082843162040307e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-07 21:00:00,0.000299136677348303
ESP_6,existing_hydro_reservoir,monetary,2018-01-08 00:00:00,3.094786012240752e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-08 03:00:00,3.118122064924605e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-08 06:00:00,0.0003787011361946705
ESP_6,existing_hydro_reservoir,monetary,2018-01-08 09:00:00,0.00034350679469972686
ESP_6,existing_hydro_reservoir,monetary,2018-01-08 12:00:00,3.0806983930218656e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-08 15:00:00,0.0003649797434500424
ESP_6,existing_hydro_reservoir,monetary,2018-01-08 18:00:00,3.0877604044490475e-05
ESP_6,existing_hydro_reservoir,monetary,2018-01-08 21:00:00,0.00035304951322685134
ESP_6,existing_hydro_reservoir,monetary,2018-01-09 00:00:00,3.1091931414050295e-05
