nodes,techs,carriers,flow_cap
ESP_11,wind_offshore_FR,electricity,9.192524174771706e-06
ESP_11,wind_offshore_IND,electricity,7.774409393421416e-06
ESP_11,wind_offshore_NDL,electricity,9.48797764988356e-06
ESP_11,wind_offshore_PT,electricity,9.247496075259933e-06
ESP_11,wind_onshore_competing_CN,electricity,3.894988541432409e-05
ESP_11,wind_onshore_competing_DE,electricity,5.031082119845865e-05
ESP_11,wind_onshore_competing_ESP,electricity,1.684839157861056e-07
ESP_11,wind_onshore_competing_FR,electricity,5.239047324712685e-05
ESP_11,wind_onshore_competing_IND,electricity,1.5674166627926856e-05
ESP_11,wind_onshore_competing_NDL,electricity,5.594348975657907e-05
ESP_11,wind_onshore_competing_PT,electricity,5.302869924865691e-05
ESP_11,wind_onshore_monopoly_CN,electricity,1.5756748898200563e-05
ESP_11,wind_onshore_monopoly_DE,electricity,2.1440777425183892e-05
ESP_11,wind_onshore_monopoly_ESP,electricity,2.4296904984134112e-05
ESP_11,wind_onshore_monopoly_FR,electricity,2.2493537388344656e-05
ESP_11,wind_onshore_monopoly_IND,electricity,1.5674166627926883e-05
ESP_11,wind_onshore_monopoly_NDL,electricity,1.299093917297673e-05
ESP_11,wind_onshore_monopoly_PT,electricity,2.28168656865436e-05
ESP_2,ESP_1_ESP_2_ac_ohl_transmission,electricity,0.0005584993805058816
ESP_2,ESP_2_ESP_3_ac_ohl_transmission,electricity,0.0003339742097900381
ESP_2,ESP_2_ESP_4_ac_ohl_transmission,electricity,0.0003746767091666694
ESP_2,ESP_2_ESP_8_techs_ac_ohl_transmission,electricity,0.00043116984476614323
ESP_2,ESP_2_PRT_1_ac_ohl_transmission,electricity,0.0003257417193174082
ESP_2,ESP_3_ESP_7_ac_ohl_transmission,electricity,0.0003746767091666694
ESP_2,Trade_Markets_ESP_2_coal_transmission,coal,9.801681885548796e-07
ESP_2,Trade_Markets_ESP_2_natural_gas_transmission,natural_gas,1.2710328070708118e-06
