nodes,techs,timesteps,storage
ESP_1,battery_CZ,2018-01-01 03:00:00,0.004620830518451774
ESP_1,battery_CZ,2018-01-01 06:00:00,0.004704598223153944
ESP_1,battery_CZ,2018-01-01 09:00:00,0.00478588157643519
ESP_1,battery_CZ,2018-01-01 12:00:00,0.004852960336027723
ESP_1,battery_CZ,2018-01-01 15:00:00,0.004922121901844295
ESP_1,battery_CZ,2018-01-01 18:00:00,0.004994706661000922
ESP_1,battery_CZ,2018-01-01 21:00:00,0.005061990451825489
ESP_1,battery_CZ,2018-01-02 00:00:00,0.005116383979243688
ESP_1,battery_CZ,2018-01-02 03:00:00,0.005164619422998153
ESP_1,battery_CZ,2018-01-02 06:00:00,0.005217651837997078
ESP_1,battery_CZ,2018-01-02 09:00:00,0.005290293916600471
ESP_1,battery_CZ,2018-01-02 12:00:00,0.00535862277381121
ESP_1,battery_CZ,2018-01-02 15:00:00,0.0054329949822660845
ESP_1,battery_CZ,2018-01-02 18:00:00,0.005495525398955474
ESP_1,battery_CZ,2018-01-02 21:00:00,0.005556297042348272
ESP_1,battery_CZ,2018-01-03 00:00:00,0.005617843412855775
ESP_1,battery_CZ,2018-01-03 03:00:00,0.005689420311498744
ESP_1,battery_CZ,2018-01-03 06:00:00,0.005793681557095344
ESP_1,battery_CZ,2018-01-03 09:00:00,0.005929093550720188
ESP_1,battery_CZ,2018-01-03 12:00:00,0.0060460948956003735
ESP_1,battery_CZ,2018-01-03 15:00:00,0.006183663050988275
ESP_1,battery_CZ,2018-01-03 18:00:00,0.006308263969395461
ESP_1,battery_CZ,2018-01-03 21:00:00,0.006448322337200753
ESP_1,battery_CZ,2018-01-04 00:00:00,0.006605528820946269
ESP_1,battery_CZ,2018-01-04 03:00:00,0.006781557932340317
ESP_1,battery_CZ,2018-01-04 06:00:00,0.006976673839452552
ESP_1,battery_CZ,2018-01-04 09:00:00,0.0071929402027027176
ESP_1,battery_CZ,2018-01-04 12:00:00,0.007423050594724312
ESP_1,battery_CZ,2018-01-04 15:00:00,0.007685985156714259
ESP_1,battery_CZ,2018-01-04 18:00:00,0.0079708247686553
ESP_1,battery_CZ,2018-01-04 21:00:00,0.008285407410825472
ESP_1,battery_CZ,2018-01-05 00:00:00,0.008630872599055692
ESP_1,battery_CZ,2018-01-05 03:00:00,0.009016329031733633
ESP_1,battery_CZ,2018-01-05 06:00:00,0.00946807292313237
ESP_1,battery_CZ,2018-01-05 09:00:00,0.008602665600510942
ESP_1,battery_CZ,2018-01-05 12:00:00,0.009107521503241692
ESP_1,battery_CZ,2018-01-05 15:00:00,0.009558288009004684
ESP_1,battery_CZ,2018-01-05 18:00:00,0.008708807723742641
ESP_1,battery_CZ,2018-01-05 21:00:00,0.007841139179633076
ESP_1,battery_CZ,2018-01-06 00:00:00,0.006971923793315932
ESP_1,battery_CZ,2018-01-06 03:00:00,0.006102634530737991
ESP_1,battery_CZ,2018-01-06 06:00:00,0.005236656037917203
ESP_1,battery_CZ,2018-01-06 09:00:00,0.004371285910038287
ESP_1,battery_CZ,2018-01-06 12:00:00,0.004875207481031145
ESP_1,battery_CZ,2018-01-06 15:00:00,0.004038259361400773
ESP_1,battery_CZ,2018-01-06 18:00:00,0.004520083898192029
ESP_1,battery_CZ,2018-01-06 21:00:00,0.0036634177472368128
ESP_1,battery_CZ,2018-01-07 00:00:00,0.004234959660395554
ESP_1,battery_CZ,2018-01-07 03:00:00,0.00479469972899272
ESP_1,battery_CZ,2018-01-07 06:00:00,0.005355992854177108
ESP_1,battery_CZ,2018-01-07 09:00:00,0.005918310809914298
ESP_1,battery_CZ,2018-01-07 12:00:00,0.00647630296421145
ESP_1,battery_CZ,2018-01-07 15:00:00,0.00704337302090359
ESP_1,battery_CZ,2018-01-07 18:00:00,0.007619774730455005
ESP_1,battery_CZ,2018-01-07 21:00:00,0.006878658151584248
ESP_1,battery_CZ,2018-01-08 00:00:00,0.006013186594362743
ESP_1,battery_CZ,2018-01-08 03:00:00,0.005144214573719635
ESP_1,battery_CZ,2018-01-08 06:00:00,0.004276960301108409
ESP_1,battery_CZ,2018-01-08 09:00:00,0.0034117512628158847
ESP_1,battery_CZ,2018-01-08 12:00:00,0.002545372161562195
ESP_1,battery_CZ,2018-01-08 15:00:00,0.0016793223672948807
ESP_1,battery_CZ,2018-01-08 18:00:00,0.0008108639737795086
ESP_1,battery_CZ,2018-01-08 21:00:00,0.001214452655981458
ESP_1,battery_CZ,2018-01-09 00:00:00,0.00168816463693937
ESP_1,battery_CZ,2018-01-09 03:00:00,0.002114007695002135
ESP_1,battery_CZ,2018-01-09 06:00:00,0.0025155297082489446
ESP_1,battery_CZ,2018-01-09 09:00:00,0.002885106342714841
ESP_1,battery_CZ,2018-01-09 12:00:00,0.003238959312579604
ESP_1,battery_CZ,2018-01-09 15:00:00,0.00354741796656307
ESP_1,battery_CZ,2018-01-09 18:00:00,0.0026906074268662934
ESP_1,battery_CZ,2018-01-09 21:00:00,0.002842648046134745
ESP_1,battery_CZ,2018-01-10 00:00:00,0.0031031893368804984
ESP_1,battery_CZ,2018-01-10 03:00:00,0.003373643925242722
ESP_1,battery_CZ,2018-01-10 06:00:00,0.0036105045105009684
ESP_1,battery_CZ,2018-01-10 09:00:00,0.003797099716878482
ESP_1,battery_CZ,2018-01-10 12:00:00,0.003956491022220308
ESP_1,battery_CZ,2018-01-10 15:00:00,0.004113152006812497
ESP_1,battery_CZ,2018-01-10 18:00:00,0.004277273527308514
ESP_1,battery_CZ,2018-01-10 21:00:00,0.004432631577693656
ESP_1,battery_ESP,2018-01-01 00:00:00,0.004935428666771588
ESP_1,battery_ESP,2018-01-01 03:00:00,0.005022297292970324
ESP_1,battery_ESP,2018-01-01 06:00:00,0.005104849166281636
ESP_1,battery_ESP,2018-01-01 09:00:00,0.0051850955978608865
ESP_1,battery_ESP,2018-01-01 12:00:00,0.005248792208589141
ESP_1,battery_ESP,2018-01-01 15:00:00,0.005315463397601326
ESP_1,battery_ESP,2018-01-01 18:00:00,0.005386592793345961
ESP_1,battery_ESP,2018-01-01 21:00:00,0.005451743146096824
ESP_1,battery_ESP,2018-01-02 00:00:00,0.00550177248189767
ESP_1,battery_ESP,2018-01-02 03:00:00,0.005544570481882977
ESP_1,battery_ESP,2018-01-02 06:00:00,0.005593409007022231
ESP_1,battery_ESP,2018-01-02 09:00:00,0.0056651606259243426
ESP_1,battery_ESP,2018-01-02 12:00:00,0.005731805184207649
ESP_1,battery_ESP,2018-01-02 15:00:00,0.005805463728969805
ESP_1,battery_ESP,2018-01-02 18:00:00,0.005865332493811236
ESP_1,battery_ESP,2018-01-02 21:00:00,0.005922962855884617
ESP_1,battery_ESP,2018-01-03 00:00:00,0.0059812545655066884
ESP_1,battery_ESP,2018-01-03 03:00:00,0.006051066153874393
ESP_1,battery_ESP,2018-01-03 06:00:00,0.006159631156909748
ESP_1,battery_ESP,2018-01-03 09:00:00,0.006305985748444348
ESP_1,battery_ESP,2018-01-03 12:00:00,0.006429379176929574
ESP_1,battery_ESP,2018-01-03 15:00:00,0.00657792837659632
ESP_1,battery_ESP,2018-01-03 18:00:00,0.006710525550344154
ESP_1,battery_ESP,2018-01-03 21:00:00,0.006862113869823515
ESP_1,battery_ESP,2018-01-04 00:00:00,0.00703486433426119
