nodes,techs,source_cap
Trade_Markets,natural_gas_liquid_NGA,0.0
Trade_Markets,natural_gas_liquid_QAT,0.0
Trade_Markets,natural_gas_liquid_RUS,0.0
Trade_Markets,natural_gas_liquid_USA,0.0
Trade_Markets,oil_LBY,0.0
Trade_Markets,oil_MEX,1.7789095514810449e-06
Trade_Markets,oil_NGA,0.0
Trade_Markets,oil_SA,0.0
Trade_Markets,oil_USA,0.0
Trade_Markets,uranium_UK,0.0
Trade_Markets,uranium_USA,4552.039981941019
