nodes,techs,timesteps,source_use
ESP_1,biogas_to_electricity_supply_CAN,2018-01-05 12:00:00,6.726175148385795e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-05 15:00:00,6.715308027339913e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-05 18:00:00,6.96297180426758e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-05 21:00:00,7.046976759001499e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-06 00:00:00,7.053370171482407e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-06 03:00:00,7.050463657739217e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-06 06:00:00,7.047835543548101e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-06 09:00:00,7.061320094563486e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-06 12:00:00,6.672626110997377e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-06 15:00:00,6.955601346176456e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-06 18:00:00,6.707474778393778e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-06 21:00:00,7.105871025710972e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-07 00:00:00,6.734270295750971e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-07 03:00:00,6.742801467208151e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-07 06:00:00,6.738195577377165e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-07 09:00:00,6.737710728324236e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-07 12:00:00,6.738490975912535e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-07 15:00:00,6.717335276464446e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-07 18:00:00,6.689568733805461e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-07 21:00:00,6.723069661825106e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-08 00:00:00,7.095598677310624e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-08 03:00:00,7.045123280943091e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-08 06:00:00,7.024443032897316e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-08 09:00:00,7.022848349681069e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-08 12:00:00,7.016352469007631e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-08 15:00:00,7.023663694483495e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-08 18:00:00,7.02938025069958e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-08 21:00:00,6.685256524829806e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-09 00:00:00,6.704529519241433e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-09 03:00:00,6.729156545609952e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-09 06:00:00,6.7455517496012e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-09 09:00:00,6.758152919671101e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-09 12:00:00,6.751551231431255e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-09 15:00:00,6.738787528032316e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-09 18:00:00,7.104247204152519e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-09 21:00:00,6.729580171191282e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-10 00:00:00,6.727803051026474e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-10 03:00:00,6.734252413286756e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-10 06:00:00,6.749672109831585e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-10 09:00:00,6.770088170991932e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-10 12:00:00,6.776528990643286e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-10 15:00:00,6.77521473224458e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-10 18:00:00,6.764858434764728e-07
ESP_1,biogas_to_electricity_supply_CAN,2018-01-10 21:00:00,6.767891553751396e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-01 00:00:00,5.795922348513129e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-01 03:00:00,5.798415179550352e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-01 06:00:00,5.795900208202152e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-01 09:00:00,5.794851520677817e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-01 12:00:00,5.796536648817606e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-01 15:00:00,5.793647253342093e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-01 18:00:00,5.788424929179964e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-01 21:00:00,5.789380590971722e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-02 00:00:00,5.79086658355519e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-02 03:00:00,5.790313212077275e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-02 06:00:00,5.787890358817295e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-02 09:00:00,5.77824938981077e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-02 12:00:00,5.774722872788796e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-02 15:00:00,5.775264898324172e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-02 18:00:00,5.779958362876718e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-02 21:00:00,5.783002355526434e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-03 00:00:00,5.781116132554636e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-03 03:00:00,5.774819976665351e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-03 06:00:00,5.766975207547074e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-03 09:00:00,5.763538596221259e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-03 12:00:00,5.76802854653561e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-03 15:00:00,5.772469366952465e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-03 18:00:00,5.778780411116977e-07
